YEAR,MONTH,CITY,REALSUM,ROOM_TYPE,HOST_IS_SUPERHOST,MULTI,BIZ,GUEST_SATISFACTION_OVERALL,BEDROOMS,DIST,LNG,LAT,CLEANLINESS_RATING,HOST_RESPONSE_TIME,REVIEWS_PER_MONTH
2017,june,barcelona,467.86,entire home/apt,false,true,no,4.6,3.0,5.09,4.531294,64570.488407405915,3.6,11.37399577167019,3.7
2017,may,paris,38.232,shared room,false,true,yes,6.3,1.0,43.4,28.321736,49.959849,4.138266384778013,1.1,19.9
2020,may,brussels,196.96,entire home/apt,false,false,yes,7.4,2.0,7.66,7.368075,132465.65,3.2,16.4,5.5
2021,august,barcelona,238.31,entire home/apt,true,true,no,4.7,4.0,0.83,27.244011,44.789252,4.0,12.6,23.8
2021,december,rome,232.74,entire home/apt,true,false,yes,4.1723991507431,2.0,6.31,24.24295,392553.05,4.8,7.8,24.8
2022,june,paris,92.614,private room,false,false,yes,3.1,3.0,0.68,-442711.2,49.030465,3.7,2.5,15.9
2022,may,prague,406.93,entire home/apt,false,false,yes,3.3,2.0,2.86,-1.854288,54.316387,4.138266384778013,2.7,13.4
2015,july,barcelona,168.68,shared room,false,true,yes,3.6,4.0,9.91,19.338706,49.570442,4.3,3.9,0.2
2023,october,paris,82.111,entire home/apt,false,true,no,3.8,2.0,8.54,27778.172614387302,44.483264,4.6,20.7,23.3
2017,december,prague,15.842,entire home/apt,true,false,yes,3.9,1.0,8.72,27.50319,50.12352,3.4,14.0,21.1
2017,january,amsterdam,182.14,shared room,true,true,no,4.1723991507431,3.0,0.85,1.267483,53.498004,4.4,7.0,13.406927138331573
2020,june,paris,343.99,entire home/apt,true,false,yes,4.6,4.0,8.93,27778.172614387302,46.173575,0.4,1.4,2.7
2021,march,paris,266.12,private room,true,false,no,3.2,3.0,9.5,-1.085346,44.836372,3.1,20.9,4.5
2021,may,amsterdam,126.76,shared room,true,true,yes,4.3,2.0,3.87,659719.31,59.382147,6.4,16.0,27.4
2016,december,rome,254.55,private room,false,true,yes,1.3,5.0,4.27,-3.907647,42.042793,3.6,7.0,5.2
2016,july,prague,316.51,entire home/apt,false,false,yes,4.3,4.0,3.22,-6.806752,64570.488407405915,4.138266384778013,15.0,28.1
2021,december,paris,239.91002745512148,entire home/apt,true,false,yes,4.1723991507431,1.0,5.74,8.306453,50.359834,3.3,16.1,17.1
2023,september,istanbul,23.513,private room,false,true,no,3.0,1.0,0.63,6.098509,56.295852,4.1,20.7,28.8
2018,march,london,373.46,shared room,false,false,no,3.4,1.0,3.55,191022.41,57.836599,3.2,20.3,8.7
2015,march,brussels,239.91002745512148,shared room,true,false,no,3.4,4.0,5.6,12.255277,42.627181,9.3,15.1,6.5
2017,december,london,456.34,entire home/apt,false,false,yes,3.7,3.0,3.3,-9.545538,49.851745,3.0,3.9,18.1
2022,february,paris,459.4,entire home/apt,true,true,no,3.4,1.0,3.74,27778.172614387302,41.543295,4.4,23.5,13.6
2021,june,brussels,72.711,private room,true,false,yes,4.3,3.0,40.5,-166038.4,54.899868,4.6,2.32,6.51
2020,june,barcelona,239.91002745512148,shared room,false,true,no,3.8,3.0,1.76,400570.4,46.197811,9.4,4.3,27.2
2020,october,paris,198.67,shared room,true,false,yes,3.1,4.0,68.7,21.48459,448363.65,4.2,11.37399577167019,22.1
2020,december,rome,496.61,entire home/apt,false,true,yes,3.3,5.0,8.9,5.603684,46.43101,4.138266384778013,20.4,0.1
2022,may,barcelona,239.91002745512148,private room,false,true,no,3.9,2.0,9.45,27778.172614387302,56.800333,4.2,4.8,21.3
2021,april,barcelona,235.99,private room,false,false,no,4.9,4.0,26.0,27778.172614387302,46.031336,4.7,18.7,3.4
2023,december,london,74.75,shared room,false,true,yes,5.0,2.0,6.31,29.374656,47.848771,5.3,7.6,8.4
2017,january,brussels,476.02,shared room,true,false,no,4.1,1.0,1.65,16.972872,55.03099,4.3,11.37399577167019,2.01
2023,april,brussels,83.95,entire home/apt,false,true,no,3.1,3.0,8.15,507641.52,40.275085,4.8,3.7,26.4
2018,january,prague,410.17,entire home/apt,true,false,yes,3.7,3.0,9.84,7.101606,53.615671,4.9,22.3,3.0
2019,september,paris,342.19,private room,true,true,no,3.0,3.0,3.85,23.334268,52.819364,3.2,15.5,4.1
2020,october,london,6.632,private room,false,true,no,4.8,2.0,4.86,124231.71,48.49564,4.3,11.37399577167019,7.7
2016,august,london,239.91002745512148,private room,true,false,yes,6.3,3.0,9.85,19.372291,43.884573,8.4,0.9,6.4
2021,december,rome,140.91,entire home/apt,false,false,no,3.3,1.0,9.07,-899924.4,54.321262,4.9,9.7,6.4
2021,january,london,239.91002745512148,entire home/apt,false,false,yes,3.7,3.0,9.04,-6.908061,48.410761,3.1,7.9,0.4
2018,december,london,341.5,private room,true,false,yes,3.6,1.0,6.18,5.245875,44.868251,4.3,11.37399577167019,7.2
2022,may,london,239.91002745512148,shared room,false,true,yes,3.8,3.0,0.79,27778.172614387302,51.643393,3.0,19.1,2.7
2021,july,prague,183.09,entire home/apt,true,true,yes,2.4,5.0,1.98,-2.219967,49.004178,4.1,4.5,8.32
2021,august,amsterdam,171.32,entire home/apt,true,true,yes,4.3,2.0,2.82,27.032361,49.602687,4.5,8.2,2.5
2020,may,paris,238.82,private room,false,false,yes,4.4,1.0,11.772669491525424,8.973415,58.828089,3.3,11.1,20.9
2020,may,paris,495.19,private room,false,true,yes,4.1723991507431,4.0,11.772669491525424,27778.172614387302,46.330167,3.4,5.41,24.8
2018,june,london,244.5,shared room,true,false,no,4.4,5.0,11.7,27778.172614387302,776097.24,4.138266384778013,15.5,17.4
2016,october,rome,405.17,private room,true,true,yes,4.1,1.0,3.26,23.345495,44.799009,3.8,11.37399577167019,4.2
2015,january,prague,279.93,private room,true,true,no,7.3,1.0,6.74,696690.5,46.145182,9.3,7.7,22.2
2015,november,istanbul,80.86,entire home/apt,false,false,no,4.3,5.0,7.9,586296.21,455034.35,3.1,7.8,27.6
2019,august,rome,76.14,shared room,false,false,no,3.7,4.0,0.71,5.454182,48.871111,4.4,7.3,21.8
2023,november,prague,132.12,shared room,true,false,yes,3.4,3.0,6.91,-7.562694,157534.14,3.2,17.1,26.9
2019,september,paris,71.991,private room,true,false,no,4.1723991507431,5.0,10.9,14.385615,54.09835,3.3,2.9,16.5
2019,june,barcelona,166.92,entire home/apt,false,true,yes,6.4,1.0,4.45,26.758763,762107.04,4.4,14.1,4.4
2023,february,rome,476.1,private room,false,false,yes,3.6,4.0,3.45,15.202189,59.338094,4.1,5.5,6.1
2016,october,amsterdam,273.6,shared room,false,true,yes,4.7,3.0,0.96,12.511525,64570.488407405915,3.7,8.4,26.6
2015,may,rome,368.53,private room,true,false,yes,4.9,1.0,0.84,14.725834,58.671604,3.3,5.02,6.5
2021,june,brussels,395.72,entire home/apt,true,true,no,4.8,3.0,6.33,6.516999,45.829348,0.5,22.4,29.9
2017,december,amsterdam,395.7,entire home/apt,false,true,no,3.8,1.0,1.32,13.518149,48.911265,3.5,18.7,8.41
2022,april,amsterdam,296.73,shared room,true,false,yes,4.2,3.0,11.772669491525424,14.438414,43.671076,3.6,13.2,12.5
2020,november,london,43.453,private room,false,false,yes,4.7,2.0,9.5,0.871089,40.911469,4.7,7.0,12.0
2022,february,brussels,1.19,private room,false,false,yes,3.1,2.0,3.47,4.46855,42.39721,3.2,17.5,11.9
2019,august,rome,191.83,shared room,true,true,yes,4.5,2.0,8.84,-477284.8,49.915939,4.7,1.2,29.9
2020,march,barcelona,273.5,shared room,false,false,yes,4.4,4.0,7.18,0.28232,50.601494,3.5,21.8,13.2
2016,march,rome,344.4,shared room,true,false,no,4.8,5.0,2.54,-4.000386,55.405281,3.2,6.91,3.7
2021,july,paris,249.59,private room,false,true,yes,4.8,5.0,31.7,24.274058,295372.14,3.2,4.5,13.406927138331573
2016,november,amsterdam,375.14,entire home/apt,true,true,yes,6.4,1.0,5.3,15.574622,53.595034,4.3,22.6,1.7
2022,november,prague,88.024,private room,true,false,no,3.4,4.0,6.6,6.062083,53.945991,4.7,3.7,14.7
2023,may,barcelona,315.53,entire home/apt,true,true,no,3.2,5.0,0.75,10.321095,46.195492,4.7,15.0,17.0
2016,july,rome,275.89,shared room,false,false,no,3.9,4.0,6.41,22.626758,64570.488407405915,5.0,13.7,28.2
2019,may,london,87.743,shared room,true,false,yes,4.1723991507431,3.0,5.29,-4.82944,47.096971,4.8,12.8,25.1
2018,january,prague,75.51,private room,false,true,no,3.3,2.0,5.73,22.421685,44.268049,1.3,18.8,12.1
2020,september,rome,148.69,entire home/apt,true,false,yes,3.3,5.0,8.92,20.498674,46.79722,4.0,5.8,5.6
2018,may,rome,286.89,entire home/apt,false,true,no,4.4,1.0,4.32,0.498123,43.250599,3.4,20.5,19.4
2021,october,istanbul,391.01,private room,true,true,no,3.9,5.0,8.51,27.379332,64570.488407405915,4.9,13.2,11.5
2017,april,amsterdam,56.43,entire home/apt,true,false,yes,1.3,5.0,8.81,-8.0659,64570.488407405915,5.0,11.37399577167019,10.4
2019,september,paris,193.77,entire home/apt,false,false,yes,4.7,4.0,9.7,19.809889,799504.55,4.0,7.12,2.8
2019,april,london,266.46,entire home/apt,false,false,yes,3.3,4.0,2.49,16.254755,59.521445,5.0,7.4,13.406927138331573
2015,august,rome,38.77,private room,false,false,yes,3.5,4.0,4.97,783561.42,49.920491,3.0,23.9,25.2
2021,may,paris,276.64,private room,true,false,yes,3.0,5.0,1.69,809526.7,58.558095,3.4,15.0,19.8
2017,may,amsterdam,362.96,private room,false,false,no,3.1,3.0,0.75,-8.835988,40.095183,3.8,11.37399577167019,15.0
2021,december,prague,305.64,shared room,false,false,yes,4.1723991507431,4.0,11.772669491525424,206945.5,90836.44,3.6,11.3,10.2
2021,december,brussels,230.45,private room,true,false,no,4.9,4.0,55.9,27778.172614387302,40.839166,4.138266384778013,14.7,13.406927138331573
2020,may,istanbul,193.07,entire home/apt,true,false,yes,3.0,4.0,11.772669491525424,9.625374,55.425988,4.2,11.37399577167019,25.6
2022,february,paris,273.6,private room,true,true,no,4.3,5.0,11.772669491525424,1.600049,47.5561,1.4,11.37399577167019,1.5
2022,august,paris,141.01,entire home/apt,false,false,yes,4.0,3.0,3.69,198242.32,43.93848,3.5,0.2,4.9
2023,november,istanbul,24.134,private room,false,true,yes,4.2,1.0,6.98,0.988075,42.887868,8.3,4.1,6.2
2018,november,london,489.91,private room,false,true,yes,4.0,3.0,56.1,0.656591,64570.488407405915,3.3,4.4,1.8
2021,september,barcelona,128.81,entire home/apt,false,true,no,4.4,4.0,4.18,23.138643,54.310726,4.138266384778013,9.4,19.0
2023,march,paris,239.91002745512148,shared room,false,false,no,5.0,3.0,8.98,7.112929,56.718726,4.138266384778013,4.1,3.1
2016,august,paris,239.91002745512148,shared room,false,true,no,3.9,4.0,0.95,22.750822,44.879113,4.1,17.6,15.5
2020,january,paris,351.53,entire home/apt,true,false,no,4.8,5.0,8.67,-0.445277,40.328033,4.6,9.2,7.5
2016,april,amsterdam,167.36,shared room,true,false,yes,4.4,3.0,7.68,22.398996,41.249123,3.5,3.7,20.1
2016,february,prague,461.89,entire home/apt,false,false,yes,4.4,4.0,47.0,2.269811,42.942151,4.8,2.2,1.32
2021,november,rome,239.91002745512148,private room,true,false,yes,4.9,1.0,3.9,11.890188,46.377734,3.1,11.37399577167019,1.62
2020,november,amsterdam,150.89,private room,true,true,no,4.1723991507431,3.0,4.6,21.17395,45.339342,5.3,7.0,0.1
2018,june,london,362.57,shared room,false,false,yes,3.9,3.0,7.37,22.884462,49.143747,3.0,4.9,7.3
2021,march,barcelona,102.68,entire home/apt,false,false,yes,3.5,1.0,3.33,-4.893381,64570.488407405915,4.3,12.1,19.0
2016,june,prague,421.21,entire home/apt,false,true,yes,4.1,1.0,9.82,-675907.7,64570.488407405915,4.8,14.6,4.8
2021,may,paris,288.43,shared room,false,true,no,3.9,5.0,6.41,-0.760959,40.492582,4.7,14.1,23.3
2021,december,amsterdam,316.45,private room,true,true,no,4.1723991507431,1.0,7.17,-0.155883,58.596148,3.4,6.5,0.1
2016,may,amsterdam,239.91002745512148,private room,false,true,yes,4.7,2.0,68.6,-827900.4,46.171879,0.5,11.37399577167019,27.9
2015,september,london,380.44,entire home/apt,true,false,yes,4.8,2.0,11.3,27778.172614387302,52.644525,4.138266384778013,1.1,7.0
2019,june,paris,348.26,entire home/apt,false,false,no,4.5,3.0,4.49,26.678336,52.549067,4.9,19.9,22.6
2020,june,rome,401.34,shared room,true,true,no,4.4,1.0,6.36,-6.94314,54.051612,4.138266384778013,16.6,13.406927138331573
2023,march,brussels,450.6,private room,true,false,no,3.6,2.0,5.4,20.578211,43.643396,4.7,4.7,27.0
2021,december,rome,414.44,private room,true,false,yes,4.1723991507431,3.0,4.58,-1.128012,40.627488,3.8,1.9,7.92
2020,january,london,349.23,entire home/apt,true,false,yes,9.4,3.0,1.64,533780.2,49.194762,3.2,16.9,9.8
2022,may,london,148.77,private room,true,true,yes,3.6,3.0,7.7,18.525888,64570.488407405915,4.3,7.41,22.5
2020,april,london,75.48,entire home/apt,false,false,yes,4.3,1.0,3.7,1.853486,296892.45,4.0,18.5,15.8
2022,april,london,359.4,entire home/apt,true,false,yes,4.1,5.0,2.79,27778.172614387302,41.787143,3.2,12.4,6.4
2023,september,istanbul,321.3,shared room,false,true,no,4.1723991507431,4.0,6.7,27778.172614387302,57.467772,3.1,20.6,16.1
2020,may,paris,72.902,entire home/apt,false,true,yes,3.8,4.0,3.2,2.054203,52.703033,4.138266384778013,23.2,3.1
2019,september,london,246.4,entire home/apt,true,true,no,2.4,5.0,6.2,-8.079875,52.334085,3.5,10.0,13.9
2017,may,amsterdam,470.39,shared room,false,true,yes,4.1,1.0,5.83,-7.906146,52.983813,3.4,11.3,4.22
2015,january,istanbul,362.02,entire home/apt,false,false,yes,3.1,5.0,11.772669491525424,-0.144547,53.41598,3.8,4.3,13.0
2015,october,rome,379.9,private room,false,false,yes,3.5,1.0,55.5,20.241939,53.938679,7.4,4.0,8.3
2021,july,paris,178.32,private room,false,false,yes,4.2,1.0,8.51,-3.368187,56.029201,7.3,20.4,2.0
2017,january,barcelona,457.58,shared room,true,false,no,4.1723991507431,2.0,2.87,22.649898,47.260635,3.8,3.6,4.7
2016,may,brussels,194.41,entire home/apt,false,true,no,1.4,5.0,6.32,-231289.0,47.539189,3.8,11.37399577167019,20.5
2017,may,amsterdam,69.263,private room,false,false,no,3.1,3.0,0.75,-8.835988,40.095183,3.8,11.37399577167019,15.0
2020,may,paris,495.19,private room,false,true,yes,4.1723991507431,4.0,11.772669491525424,27778.172614387302,46.330167,3.4,14.5,24.8
2021,august,barcelona,238.31,entire home/apt,true,true,no,4.7,4.0,0.83,27.244011,44.789252,4.0,12.6,23.8
2022,may,prague,239.91002745512148,entire home/apt,true,false,no,4.4,4.0,3.58,-0.510086,45.255464,9.3,5.7,6.2
2021,december,paris,196.04,entire home/apt,true,true,no,4.9,3.0,17.6,-3.072214,56.777178,4.1,6.7,4.2
2022,january,london,289.26,entire home/apt,false,true,no,3.2,4.0,0.84,-9.268224,53.362447,3.1,8.1,1.41
2021,december,barcelona,239.91002745512148,shared room,true,true,no,4.1723991507431,1.0,6.61,25.695242,40.778951,3.8,10.3,28.8
2016,may,prague,241.9,shared room,false,false,no,4.1723991507431,2.0,8.84,2.032305,59.996096,3.4,4.8,24.5
2020,may,paris,231.94,entire home/apt,false,true,no,4.9,4.0,2.02,22.203358,47.076698,1.4,3.0,9.3
2022,october,istanbul,423.77,private room,false,false,yes,4.4,3.0,11.772669491525424,-631907.0,46.01713,4.2,21.8,0.2
2021,october,rome,497.41,shared room,false,true,yes,3.1,4.0,4.24,25.087737,208688.35,4.138266384778013,10.6,21.2
2021,october,amsterdam,28.134,entire home/apt,false,true,no,4.1723991507431,3.0,70.7,-0.552639,59.445623,3.5,21.4,3.3
2021,december,london,329.74,private room,false,false,yes,3.4,5.0,3.95,4.420801,48.885709,6.3,16.4,27.6
2019,may,paris,331.11,entire home/apt,true,false,yes,4.7,5.0,7.48,23.57731,64570.488407405915,4.0,3.01,16.9
2016,february,prague,98.164,entire home/apt,false,false,yes,4.4,4.0,0.74,2.269811,42.942151,4.8,2.2,23.1
2022,may,prague,406.93,entire home/apt,false,false,yes,3.3,2.0,2.86,-1.854288,54.316387,4.138266384778013,2.7,13.4
2023,february,rome,476.1,private room,false,false,yes,3.6,4.0,3.45,15.202189,59.338094,4.1,5.5,6.1
2022,may,amsterdam,291.02,entire home/apt,false,true,yes,4.1,2.0,7.44,27778.172614387302,45.051671,4.0,11.1,14.4
2023,august,rome,62.984,entire home/apt,true,true,yes,3.9,2.0,7.36,17.04695,53.816239,3.5,8.71,27.0
2019,november,amsterdam,194.75,entire home/apt,true,false,no,4.1,3.0,1.91,6.18713,56.768364,4.9,9.4,13.406927138331573
2016,may,prague,251.49,private room,true,false,yes,3.6,4.0,11.772669491525424,26.239818,56.701065,3.4,22.6,6.3
2021,january,rome,471.38,private room,false,true,no,4.4,1.0,70.4,22.657755,64570.488407405915,9.3,22.7,29.2
2022,may,london,310.65,entire home/apt,false,false,yes,4.2,5.0,12.4,1.475051,53.940351,3.7,18.8,29.8
2016,may,brussels,233.62,entire home/apt,true,true,no,3.8,2.0,1.39,13.738555,64570.488407405915,4.9,11.37399577167019,23.9
2015,november,paris,87.172,entire home/apt,true,false,yes,4.1723991507431,1.0,49.0,12.229508,58.256416,4.6,1.3,13.406927138331573
2022,june,paris,416.29,private room,false,false,yes,3.1,3.0,86.0,-2.117244,49.030465,3.7,5.2,9.51
2021,august,barcelona,91.144,entire home/apt,false,false,yes,3.6,4.0,5.8,-57963.4,56.653073,4.7,20.3,0.71
2015,august,paris,366.65,shared room,true,false,no,4.2,4.0,24.9,17.493223,54.118181,3.8,13.5,12.2
2017,may,brussels,230.25,shared room,false,false,yes,3.9,3.0,0.63,28.114211,814326.14,4.1,11.5,10.3
2017,may,barcelona,352.89,shared room,true,false,no,3.7,4.0,7.48,25.866009,50.914448,4.138266384778013,18.0,5.71
2021,december,prague,305.64,shared room,false,false,yes,4.1723991507431,4.0,11.772669491525424,5.549602,44.63809,3.6,11.3,10.2
2021,june,istanbul,316.65,private room,true,true,no,3.2,4.0,7.85,16.13861,213461.05,4.7,10.9,6.31
2021,june,barcelona,305.1,entire home/apt,true,true,yes,4.2,5.0,6.06,0.194445,49.643395,4.8,11.2,13.406927138331573
2023,december,london,74.75,shared room,false,true,yes,5.0,2.0,13.6,29.374656,47.848771,3.5,6.7,8.4
2015,october,london,273.94,shared room,false,true,no,4.2,2.0,2.62,334603.01,49.930601,2.3,7.4,4.1
2021,november,paris,250.39,entire home/apt,false,true,no,3.0,1.0,11.772669491525424,27778.172614387302,55.632438,4.0,11.37399577167019,7.92
2021,june,brussels,239.91002745512148,shared room,false,true,no,3.0,3.0,9.43,2.044135,41.731968,4.0,6.5,26.6
